station_name,station_type,province,city,district,start_time,end_time,up_arrival_delay_number,down_arrival_delay_number,up_departure_delay_number,down_depature_delay_number,wind,weather,temperature,major_holiday
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 8:00,2019/11/18 9:00,0,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 9:00,2019/11/18 10:00,0,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 10:00,2019/11/18 11:00,0,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 11:00,2019/11/18 12:00,0,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 12:00,2019/11/18 13:00,0,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 13:00,2019/11/18 14:00,0,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 14:00,2019/11/18 15:00,0,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 15:00,2019/11/18 16:00,0,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 16:00,2019/11/18 17:00,1,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 17:00,2019/11/18 18:00,0,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 18:00,2019/11/18 19:00,0,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 19:00,2019/11/18 20:00,0,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 20:00,2019/11/18 21:00,0,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 21:00,2019/11/18 22:00,0,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 22:00,2019/11/18 23:00,0,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/18 23:00,2019/11/19 0:00,0,0,0,0,fresh breeze from the W,snow showers,-7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 0:00,2019/11/19 1:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 1:00,2019/11/19 2:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 2:00,2019/11/19 3:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 3:00,2019/11/19 4:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 4:00,2019/11/19 5:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 5:00,2019/11/19 6:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 6:00,2019/11/19 7:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 7:00,2019/11/19 8:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 8:00,2019/11/19 9:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 9:00,2019/11/19 10:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 10:00,2019/11/19 11:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 11:00,2019/11/19 12:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 12:00,2019/11/19 13:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 13:00,2019/11/19 14:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 14:00,2019/11/19 15:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 15:00,2019/11/19 16:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 16:00,2019/11/19 17:00,1,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 17:00,2019/11/19 18:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 18:00,2019/11/19 19:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 19:00,2019/11/19 20:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 20:00,2019/11/19 21:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 21:00,2019/11/19 22:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 22:00,2019/11/19 23:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/19 23:00,2019/11/20 0:00,0,0,0,0,moderate breeze from the W,snow showers,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 0:00,2019/11/20 1:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 1:00,2019/11/20 2:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 2:00,2019/11/20 3:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 3:00,2019/11/20 4:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 4:00,2019/11/20 5:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 5:00,2019/11/20 6:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 6:00,2019/11/20 7:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 7:00,2019/11/20 8:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 8:00,2019/11/20 9:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 9:00,2019/11/20 10:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 10:00,2019/11/20 11:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 11:00,2019/11/20 12:00,1,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 12:00,2019/11/20 13:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 13:00,2019/11/20 14:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 14:00,2019/11/20 15:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 15:00,2019/11/20 16:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 16:00,2019/11/20 17:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 17:00,2019/11/20 18:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 18:00,2019/11/20 19:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 19:00,2019/11/20 20:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 20:00,2019/11/20 21:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 21:00,2019/11/20 22:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 22:00,2019/11/20 23:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/20 23:00,2019/11/21 0:00,0,0,0,0, light winds from the W,sunny,-2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 0:00,2019/11/21 1:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 1:00,2019/11/21 2:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 2:00,2019/11/21 3:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 3:00,2019/11/21 4:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 4:00,2019/11/21 5:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 5:00,2019/11/21 6:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 6:00,2019/11/21 7:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 7:00,2019/11/21 8:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 8:00,2019/11/21 9:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 9:00,2019/11/21 10:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 10:00,2019/11/21 11:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 11:00,2019/11/21 12:00,1,0,1,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 12:00,2019/11/21 13:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 13:00,2019/11/21 14:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 14:00,2019/11/21 15:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 15:00,2019/11/21 16:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 16:00,2019/11/21 17:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 17:00,2019/11/21 18:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 18:00,2019/11/21 19:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 19:00,2019/11/21 20:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 20:00,2019/11/21 21:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 21:00,2019/11/21 22:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 22:00,2019/11/21 23:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/21 23:00,2019/11/22 0:00,0,0,0,0,gentle breeze from the SE,sunny,1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 0:00,2019/11/22 1:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 1:00,2019/11/22 2:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 2:00,2019/11/22 3:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 3:00,2019/11/22 4:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 4:00,2019/11/22 5:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 5:00,2019/11/22 6:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 6:00,2019/11/22 7:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 7:00,2019/11/22 8:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 8:00,2019/11/22 9:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 9:00,2019/11/22 10:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 10:00,2019/11/22 11:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 11:00,2019/11/22 12:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 12:00,2019/11/22 13:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 13:00,2019/11/22 14:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 14:00,2019/11/22 15:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 15:00,2019/11/22 16:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 16:00,2019/11/22 17:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 17:00,2019/11/22 18:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 18:00,2019/11/22 19:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 19:00,2019/11/22 20:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 20:00,2019/11/22 21:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 21:00,2019/11/22 22:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 22:00,2019/11/22 23:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/22 23:00,2019/11/23 0:00,0,0,0,0,moderate breeze from the S,cloudy,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 0:00,2019/11/23 1:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 1:00,2019/11/23 2:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 2:00,2019/11/23 3:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 3:00,2019/11/23 4:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 4:00,2019/11/23 5:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 5:00,2019/11/23 6:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 6:00,2019/11/23 7:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 7:00,2019/11/23 8:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 8:00,2019/11/23 9:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 9:00,2019/11/23 10:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 10:00,2019/11/23 11:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 11:00,2019/11/23 12:00,1,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 12:00,2019/11/23 13:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 13:00,2019/11/23 14:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 14:00,2019/11/23 15:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 15:00,2019/11/23 16:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 16:00,2019/11/23 17:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 17:00,2019/11/23 18:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 18:00,2019/11/23 19:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 19:00,2019/11/23 20:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 20:00,2019/11/23 21:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 21:00,2019/11/23 22:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 22:00,2019/11/23 23:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/23 23:00,2019/11/24 0:00,0,0,0,0,gentle breeze from the NW,sleet,7,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 0:00,2019/11/24 1:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 1:00,2019/11/24 2:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 2:00,2019/11/24 3:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 3:00,2019/11/24 4:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 4:00,2019/11/24 5:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 5:00,2019/11/24 6:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 6:00,2019/11/24 7:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 7:00,2019/11/24 8:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 8:00,2019/11/24 9:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 9:00,2019/11/24 10:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 10:00,2019/11/24 11:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 11:00,2019/11/24 12:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 12:00,2019/11/24 13:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 13:00,2019/11/24 14:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 14:00,2019/11/24 15:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 15:00,2019/11/24 16:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
