date,train_number,train_direction,station_name,station_order,scheduled_arrival_time,scheduled_departure_time,stop_time,actual_arrival_time,actual_departure_time,arrival_delay,departure_delay,wind,weather,temperature,major_holiday
2019-11-16,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:01:00,-1,0,light winds from the E,cloudy,24,False
2019-11-16,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,light winds from the N,cloudy,18,False
2019-11-16,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the NE,overcast,9,False
2019-11-17,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the S,cloudy,25,False
2019-11-17,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:59:00,11:01:00,0,0,gentle breeze from the NW,light rain,21,False
2019-11-17,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:00:00,0,-1,gentle breeze from the NW,overcast,13,False
2019-11-17,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,fresh breeze from the NW,cloudy,11,False
2019-11-18,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,moderate breeze from the NW,cloudy,14,False
2019-11-18,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:00:00,-1,-1,light winds,light rain,12,False
2019-11-18,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,gentle breeze from the NW,overcast,5,False
2019-11-18,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,gentle breeze from the NW,sunny,4,False
2019-11-19,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the N,sunny,14,False
2019-11-19,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:01:00,-1,0,light winds from the NE,sunny,13,False
2019-11-19,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,light winds from the S,sunny,10,False
2019-11-19,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SW,sunny,6,False
2019-11-20,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,10:00:00,10:00:00,0,0,gentle breeze from the NE,overcast,17,False
2019-11-20,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:59:00,11:01:00,0,0,light winds from the E,sunny,16,False
2019-11-20,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:01:00,13:03:00,2,2,gentle breeze from the S,cloudy,14,False
2019-11-20,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:27:00,14:27:00,-1,0,light winds from the N,sunny,8,False
2019-11-21,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the E,overcast,18,False
2019-11-21,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:01:00,-2,0,gentle breeze from the SE,overcast,18,False
2019-11-21,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,gentle breeze from the S,cloudy,14,False
2019-11-21,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the S,cloudy,8,False
2019-11-22,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the E,cloudy,21,False
2019-11-22,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:01:00,-2,0,light winds from the E,cloudy,22,False
2019-11-22,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:01:00,1,0,light winds from the S,sunny,17,False
2019-11-22,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SE,haze,10,False
2019-11-23,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the E,light rain,22,False
2019-11-23,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,gentle breeze from the SE,cloudy,25,False
2019-11-23,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,light winds from the N,light rain,17,False
2019-11-23,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the N,overcast,12,False
2019-11-24,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,moderate breeze from the N,light rain,22,False
2019-11-24,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,moderate breeze from the N,overcast,19,False
2019-11-24,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:01:00,13:03:00,2,2,moderate breeze from the N,light rain,10,False
2019-11-24,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,moderate breeze from the N,sunny,5,False
2019-11-25,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,moderate breeze from the N,light rain,12,False
2019-11-25,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,moderate breeze from the NE,light rain,5,False
2019-11-25,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,light winds from the N,sunny,6,False
2019-11-25,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SW,sunny,3,False
2019-11-26,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:57:00,09:57:00,0,-3,light winds from the N,light rain,12,False
2019-11-26,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:01:00,-1,0,light winds from the NE,overcast,11,False
2019-11-26,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,light winds from the S,sunny,7,False
2019-11-26,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the N,cloudy,4,False
2019-11-27,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,moderate breeze from the N,light rain,11,False
2019-11-27,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:59:00,11:01:00,0,0,moderate breeze from the N,light rain,7,False
2019-11-27,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:01:00,1,0,gentle breeze from the N,cloudy,6,False
2019-11-27,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the NE,sunny,4,False
2019-11-28,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,moderate breeze from the N,cloudy,12,True
2019-11-28,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,11:00:00,11:01:00,1,0,light winds from the N,cloudy,10,True
2019-11-28,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,light winds from the E,sunny,6,True
2019-11-28,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SW,sunny,3,True
2019-11-29,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the NE,overcast,13,False
2019-11-29,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the E,cloudy,11,False
2019-11-29,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,light winds from the E,cloudy,6,False
2019-11-29,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the S,light snow,2,False
2019-11-30,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the NE,light rain,13,False
2019-11-30,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the E,light rain,10,False
2019-11-30,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,light winds from the S,sleet,8,False
2019-11-30,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,gentle breeze from the NW,cloudy,5,False
2019-12-01,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the NW,overcast,12,False
2019-12-01,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,moderate breeze from the NW,cloudy,8,False
2019-12-01,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,light winds from the N,cloudy,6,False
2019-12-01,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,gentle breeze from the NW,sunny,4,False
2019-12-02,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the NW,sunny,11,False
2019-12-02,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,gentle breeze from the N,fog,9,False
2019-12-02,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,light winds from the N,sunny,5,False
2019-12-02,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,gentle breeze from the SW,sunny,4,False
2019-12-03,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,light winds from the NW,sunny,11,False
2019-12-03,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1, light winds from the W,sunny,11,False
2019-12-03,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,light winds from the S,sunny,9,False
2019-12-03,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:27:00,14:27:00,-1,0,light winds from the SW,sunny,8,False
2019-12-04,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,light winds from the N,sunny,13,False
2019-12-04,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the NW,sunny,13,False
2019-12-04,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:03:00,13:04:00,4,3,light winds from the N,sunny,11,False
2019-12-04,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SW,sunny,9,False
2019-12-05,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:57:00,09:57:00,0,-3,gentle breeze from the N,cloudy,13,False
2019-12-05,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,moderate breeze from the NE,sunny,13,False
2019-12-05,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:01:00,13:02:00,2,1,moderate breeze from the NE,sunny,6,False
2019-12-05,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:27:00,14:27:00,-1,0,light winds from the E,sunny,3,False
2019-12-06,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,moderate breeze from the NE,overcast,12,False
2019-12-06,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:00:00,-1,-1,light winds from the NE,sunny,10,False
2019-12-06,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:01:00,13:01:00,2,0,light winds from the S,sunny,6,False
2019-12-06,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:27:00,14:27:00,-1,0,light winds from the SW,sunny,4,False
2019-12-07,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,fresh breeze from the N,sunny,11,False
2019-12-07,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:00:00,-1,-1,light winds from the N,sunny,12,False
2019-12-07,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,light winds from the S,sunny,10,False
2019-12-07,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:37:00,14:37:00,9,0,light winds from the S,sunny,6,False
2019-12-08,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the NW,sunny,13,False
2019-12-08,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:00:00,-1,-1,light winds from the S,sunny,13,False
2019-12-08,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,gentle breeze from the S,sunny,10,False
2019-12-08,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0, light winds from the W,fog,1,False
2019-12-09,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the SW,cloudy,15,False
2019-12-09,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:59:00,11:01:00,0,0,light winds from the SW,sunny,17,False
2019-12-09,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,light winds from the S,fog,10,False
2019-12-09,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SW,haze,3,False
2019-12-10,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the SW,sunny,19,False
2019-12-10,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the SW,sunny,18,False
2019-12-10,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,light winds from the N,sunny,14,False
2019-12-10,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:27:00,14:27:00,-1,0,moderate breeze from the NW,cloudy,8,False
2019-12-11,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the N,sunny,15,False
2019-12-11,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the N,sunny,13,False
2019-12-11,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,light winds from the N,sunny,9,False
2019-12-11,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,moderate breeze from the NW,sunny,5,False
2019-12-12,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,light winds from the NE,cloudy,13,False
2019-12-12,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the E,cloudy,14,False
2019-12-12,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,light winds from the S,sunny,10,False
2019-12-12,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:29:00,14:29:00,1,0,light winds from the SW,sunny,5,False
2019-12-13,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the S,sunny,16,True
2019-12-13,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:01:00,-1,0,light winds from the S,sunny,17,True
2019-12-13,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,gentle breeze from the S,cloudy,12,True
2019-12-13,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:29:00,14:29:00,1,0,gentle breeze from the N,sunny,10,True
2019-12-14,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the NE,cloudy,16,False
2019-12-14,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:01:00,-1,0,light winds from the NE,cloudy,15,False
2019-12-14,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,light winds from the N,cloudy,8,False
2019-12-14,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:29:00,14:29:00,1,0,light winds from the S,sunny,5,False
2019-12-15,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the SE,cloudy,17,False
2019-12-15,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:00:00,-1,-1,moderate breeze from the E,cloudy,17,False
2019-12-15,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:01:00,1,0,light winds from the N,light rain,6,False
2019-12-15,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SW,cloudy,3,False
2019-12-16,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the SE,cloudy,20,False
2019-12-16,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:01:00,-1,0,light winds from the NW,cloudy,19,False
2019-12-16,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,light winds from the N,light rain,6,False
2019-12-16,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:34:00,14:34:00,6,0, light winds from the W,light snow,2,False
2019-12-17,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the N,light rain,15,False
2019-12-17,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:01:00,-1,0,light winds from the NW,light rain,11,False
2019-12-17,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,gentle breeze from the N,cloudy,6,False
2019-12-17,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:27:00,14:27:00,-1,0,moderate breeze from the N,sunny,4,False
2019-12-18,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the N,light rain,10,False
2019-12-18,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:01:00,-1,0,light winds from the NE,light rain,8,False
2019-12-18,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,light winds from the N,cloudy,4,False
2019-12-18,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:27:00,14:27:00,-1,0,light winds from the SW,sunny,2,False
2019-12-19,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,light winds from the N,cloudy,8,False
2019-12-19,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:01:00,-1,0,light winds from the N,cloudy,7,False
2019-12-19,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,light winds from the N,sunny,6,False
2019-12-19,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,gentle breeze from the N,sunny,2,False
2019-12-20,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the NE,light rain,11,False
2019-12-20,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:00:00,-1,-1,light winds from the E,overcast,8,False
2019-12-20,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:01:00,13:02:00,2,1,light winds from the S,sunny,7,False
2019-12-20,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SW,sunny,2,False
2019-12-21,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the E,light rain,11,False
2019-12-21,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:00:00,-1,-1,light winds from the E,light rain,9,False
2019-12-21,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:01:00,1,0,gentle breeze from the S,cloudy,9,False
2019-12-21,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SW,cloudy,2,False
2019-12-22,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the N,light rain,13,False
2019-12-22,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:00:00,-1,-1, light winds from the W,overcast,11,False
2019-12-22,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,light winds from the N,cloudy,9,False
2019-12-22,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the N,sunny,5,False
2019-12-23,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the NE,light rain,14,False
2019-12-23,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the NE,cloudy,11,False
2019-12-23,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,light winds from the N,cloudy,5,False
2019-12-23,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SE,cloudy,2,False
2019-12-24,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the NE,light rain,12,False
2019-12-24,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,gentle breeze from the NE,light rain,9,False
2019-12-24,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:01:00,13:03:00,2,2,light winds from the S,sunny,6,False
2019-12-24,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:27:00,14:27:00,-1,0,light winds from the S,overcast,1,False
2019-12-25,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the NE,light rain,14,True
2019-12-25,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the NE,light rain,11,True
2019-12-25,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:01:00,13:03:00,2,2,light winds from the N,light rain,5,True
2019-12-25,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:27:00,14:27:00,-1,0,light winds from the N,cloudy,5,True
2019-12-26,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,moderate breeze from the NW,light rain,11,False
2019-12-26,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:59:00,11:01:00,0,0,moderate breeze from the NW,overcast,8,False
2019-12-26,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:03:00,13:04:00,4,3,gentle breeze from the N,cloudy,3,False
2019-12-26,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the NW,sunny,4,False
2019-12-27,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,light winds from the NW,sunny,9,False
2019-12-27,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the SW,sunny,9,False
2019-12-27,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,gentle breeze from the S,sunny,8,False
2019-12-27,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:27:00,14:27:00,-1,0,light winds from the S,sunny,4,False
2019-12-28,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the SE,cloudy,13,False
2019-12-28,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:01:00,-1,0,light winds from the SE,cloudy,12,False
2019-12-28,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,moderate breeze from the S,sunny,11,False
2019-12-28,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the NE,sunny,4,False
2019-12-29,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,light winds from the NW,light rain,15,False
2019-12-29,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the SW,overcast,11,False
2019-12-29,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,gentle breeze from the S,cloudy,12,False
2019-12-29,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,gentle breeze from the N,cloudy,6,False
2019-12-30,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,moderate breeze from the N,cloudy,14,False
2019-12-30,G10,up,Nanjingnan Railway Station,2,11:00:00,11:02:00,2,10:58:00,11:01:00,-2,-1,moderate breeze from the NE,cloudy,13,False
2019-12-30,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,moderate breeze from the N,sunny,0,False
2019-12-30,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,moderate breeze from the NW,sunny,-4,False
2019-12-31,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the N,overcast,6,False
2019-12-31,G10,up,Nanjingnan Railway Station,2,11:00:00,11:02:00,2,10:59:00,11:01:00,-1,-1,gentle breeze from the NE,sunny,4,False
2019-12-31,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,gentle breeze from the S,sunny,0,False
2019-12-31,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,gentle breeze from the SW,sunny,-3,False
2020-01-01,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,light winds from the E,sunny,10,True
2020-01-01,G10,up,Nanjingnan Railway Station,2,11:00:00,11:02:00,2,10:58:00,11:00:00,-2,-2,light winds from the SE,cloudy,8,True
